date,AAPL,MSFT,XOM,AMZN,JNJ,JPM,GE,WFC,FB,GOOG,T,GOOGL,PG,SPY,BAC,CVX,VZ,WMT,BRK,PFE,BRK,KO,INTC,C,BUD,DIS,CMCSA,HD,MRK,IBM,ORCL,UNH,CSCO,PEP,V,PM,MO,SLB,MA,AMGN,MMM,ABBV,MCD,RY,MDT,BMY,QCOM,BA,GS,GILD,TD,IVV,UTX,CELG,WBA,HON,USB,UNP,CVS,LLY,SBUX,RAI,MS,UPS,AGN,CHTR,TWX,LMT,TXN,ACN,PCLN,UN,COST,AVGO,VTI,MDLZ,NKE,AXP,BNS,AIG,DOW,DD,COP,LOW,BIIB,BLK,CB,UBS,EFA,MET,EOG,CL,NVDA,PNC,EPD,VOO,ABT,SPG,NEE
20150708,-0.024823,-0.001354,-0.01086,-0.016074,-0.011626,-0.020509,-0.021912,-0.017778,-0.018,-0.015599,-0.027397,-0.015145,-0.008933,-0.016777,-0.026363,-0.017949,-0.01418,-0.009893,-0.009436,-0.008301,-0.009436,-0.009689,-0.013378,-0.031193,-0.006449,-0.016311,-0.013118,-0.012456,-0.011036,-0.011151,-0.009711,-0.015907,-0.013523,-0.008195,-0.015346,-0.010553,-0.012577,-0.015202,-0.014911,-0.019821,-0.0175,-0.013127,-0.008688,-0.013473,-0.008304,-0.007182,-0.014172,-0.008592,-0.019932,-0.019022,-0.014674,-0.016864,-0.012899,-0.028253,-0.015358,-0.018184,-0.018404,-0.019337,-0.020587,-0.01668,-0.018115,-0.012505,-0.021491,-0.020615,-0.023876,-0.01515,-0.017855,-0.000578,-0.032806,-0.010742,-0.024515,-0.003156,-0.004271,-0.036058,-0.016684,-0.008856,-0.018151,-0.02089,-0.012072,-0.016878,-0.025964,-0.015905,-0.021626,-0.012469,-0.025437,-0.02478,-0.011249,-0.026453,-0.023282,-0.021919,-0.025715,-0.012777,-0.007074,-0.016301,-0.018325,-0.016986,-0.01912,-0.002126,-0.00904
20150709,-0.020397,0.006329,-0.004514,0.010915,0.006444,0.010393,0.005021,0.004525,0.002685,0.007449,-0.011498,0.005446,-0.004075,0.001809,0.014154,0.002351,-0.00687,-0.003832,0.009861,0.012257,0.009861,0.001505,-0.019322,0.017235,0.01492,0.003559,0.005187,0.003423,0.000523,0.004229,0.010309,0.004715,-0.002964,-0.010668,0.004795,-0.004046,-0.001568,0.007598,0.005947,-0.006566,0.00681,0.004582,0.006782,0.001349,0.003294,0.002214,-0.000808,0.006201,0.003675,0.003719,-0.005127,0.001798,0.002301,0.008282,0.04237,0.00208,0.006796,0.004173,0.014493,0.002636,0.012362,0.003825,0.008203,0.002723,0.014783,0.002206,0.014917,0.010944,-0.028669,0.001332,0.008174,0.016318,-0.003217,-0.026318,0.002074,-0.003864,0.001556,0.0054,-0.006811,0.00981,0.014943,-0.00447,0.005312,0.007365,0.004049,0.00829,0.008281,0.028142,0.01649,0.010654,0.009587,-0.004214,-0.012214,0.008073,0.000667,0.001813,-0.001218,-0.001234,-0.007553
20150710,0.026734,0.002022,0.007598,0.020995,0.011484,0.014219,0.009608,0.01045,0.024103,0.018149,0.00756,0.021041,0.003595,0.012592,0.01335,0.006718,0.015997,0.004672,0.010705,0.014767,0.010705,0.011774,0.008296,0.015826,0.051578,0.007266,0.019029,0.015443,0.009934,0.01892,0.00448,0.023546,0.01375,0.010149,0.020432,0.011325,0.007066,0.004907,0.016982,0.018439,0.007805,0.018538,0.012022,0.016164,0.017513,0.020327,0.014064,0.011765,0.011621,0.003352,0.012515,0.012757,0.011568,0.016856,0.039754,0.012157,0.011173,0.016312,0.016462,0.009259,0.009621,0.010118,0.014173,0.012637,0.026406,0.027454,0.017683,0.010722,0.018707,0.010537,0.015203,0.051282,0.023449,0.041386,0.012134,0.003879,0.009868,0.012706,0.011295,0.013925,0.022881,0.006045,0.007841,0.012384,-0.027699,0.007629,0.003382,0.031619,0.032766,0.017085,-0.00891,0.007103,0.017517,0.014752,0.016989,0.012723,0.015044,0.004042,0.004546
20150713,0.019306,0.020847,0.002432,0.027192,0.007435,0.015511,0.007613,0.011769,0.024446,0.030974,0.006638,0.028088,0.011859,0.011037,0.019162,0.002012,0.004255,0.010394,0.01188,0.013388,0.01188,0.006685,0.019198,0.017962,0.000395,0.013827,0.008387,0.015915,-0.001381,0.014555,0.010902,0.002456,0.018695,0.017478,0.016077,0.002678,0.00039,0.00393,0.0093,0.010772,0.00981,0.004911,0.007988,0.00116,0.010757,0.00563,0.011159,0.014812,0.014142,0.007122,-0.002666,0.011016,0.012706,0.01725,0.014714,0.01328,0.008978,-0.007565,0.016009,0.006003,0.020707,0.008976,0.017598,0.008251,0.019928,0.006483,0.014216,0.019002,0.006529,0.017919,0.024668,0.002735,0.009389,-0.005083,0.011338,0.004588,0.017101,0.015781,0.001396,0.012137,0.010309,0.021631,-0.003382,0.006632,0.007727,0.01414,0.003756,0.008692,0.003732,0.011437,-0.003903,0.012005,0.006582,0.006542,-0.005896,0.011196,-0.004206,0.002628,0.003247
20150714,-0.000398,0.001757,0.008372,0.021951,-0.004887,0.013952,0.007178,0.008988,-0.004661,0.026622,0.006881,0.021776,0.001587,0.004338,0.006463,0.010042,0.004449,-0.001218,0.000222,0.007467,0.000222,0.012543,-0.002691,0.006662,0.003079,-0.001694,-0.007533,0.004003,0.00553,-0.004546,-0.00049,0.020825,0.008636,-0.000926,0.008343,0.003642,0.00039,0.011864,-0.002408,0.022856,0.001981,0.003306,0.003556,-0.00149,0.009578,0.005742,0.00804,0.007707,0.009709,0.024531,-0.005589,0.004169,-0.000627,0.016213,-0.001588,0.002987,0.001141,-0.002987,0.006046,-0.000675,0.000898,0.00116,0.009919,0.001125,0.008733,-0.008177,0.001112,0.005913,0.008717,0.00189,3.4E-05,0.013185,-0.000902,0.024152,0.004503,0.006731,-0.000623,0.005603,-0.002589,0.002998,0.021178,-0.001344,0.010182,0.001318,0.022928,-0.004444,0.000986,0.006803,0.008367,0.001413,0.012113,-0.002521,0.000503,0.005881,0.020758,0.004419,0.009654,0.003792,0.000196
20150715,0.009633,0.003069,-0.004211,-0.009408,0.006414,0.002173,0.004126,0.009258,0.000892,-0.001568,-0.011105,-0.000377,0.001341,-0.000332,0.032107,-0.01371,-0.001687,-0.001897,0.010558,-0.002851,0.010558,-0.000972,0.001349,0.009837,0.001023,0.003818,0.008064,0.001907,0.000516,-0.000474,0.000245,0.00688,0.002854,-0.00803,-0.001141,-0.000121,-0.002337,-0.019463,-0.00021,0.007093,-0.004975,-0.000716,0.002936,-0.008619,0.000791,-0.011133,-0.000938,-0.005821,0.003771,0.000256,-0.004154,-0.000377,-0.002332,0.069516,-0.004028,-0.002306,0.037602,0.001963,0.000728,-0.026814,-0.007354,-0.000386,-0.000252,-0.00705,-0.003114,0.022137,0.005445,0.001809,-0.005426,-0.007842,-0.003321,0.000897,-0.002084,-0.004384,-0.001281,-0.012894,-0.003917,-0.005445,-0.009585,0.007236,-0.017723,-0.007235,-0.018646,-0.001755,0.000875,0.010971,0.001447,0.013063,-0.003688,0.013938,-0.023231,-0.005351,-0.007039,0.00841,-0.022918,-0.000414,-0.017729,0.007889,0.007648
20150716,0.013326,0.019668,0.001812,0.030985,0.006871,0.005348,0.010086,0.00675,0.012143,0.03504,0.012381,0.030516,0.001826,0.008024,0.015272,0.002547,0.010564,0.002444,0.010056,0.003431,0.010056,0.00851,0.007073,0.037726,0.009829,0.006509,0.008941,-0.007354,0.010306,0.014656,0.004168,-0.007389,0.007471,0.005708,0.007855,0.031692,0.032793,0.003109,0.005984,0.016142,0.0075,0.003441,-0.012214,0.004681,0.011192,0.001443,0.010488,0.010893,-0.008358,0.012437,0.008098,0.007834,9E-05,0.025344,0.022778,-0.0026,0.007248,-0.009693,0.005823,0.009146,0.007228,0.017908,0.00529,0.003087,-0.008622,0.011768,0.005858,0.011083,-0.002627,0.015008,0.013233,0.008294,0.004874,0.022624,0.006962,0.01524,0.003932,0.004838,0.009677,0.00203,0.002495,0.013051,-0.008045,-0.000586,0.007939,0.022483,0.005589,0.00667,0.008637,0.004002,-0.01021,0.010611,0.022279,0.009154,-0.01817,0.007663,0.009329,0.011135,0.016153
20150717,0.008637,-0.000857,-0.003618,0.015837,-0.010187,-0.005032,0.007396,-0.003954,0.04535,0.160524,-0.004266,0.162584,-0.000729,0.000848,0.008357,-0.014077,-0.005018,-0.00596,4.6E-05,-0.000855,4.6E-05,-0.005545,-0.014381,0.002731,0.000545,-0.001764,-0.000777,-0.002266,0,0.00883,-0.013672,-0.008645,-0.004943,-0.001238,0.004393,0.006331,0.005859,-0.002146,0.002713,0.001411,-0.003054,0,-0.003679,-0.009652,0.001432,-0.001297,-0.003253,-0.011112,0.006061,-0.004964,-0.006573,0.001077,-0.004674,-0.001485,-0.003538,0.019021,-0.000218,0.014369,-0.003619,0.002294,-0.000897,0.002405,0.007266,0.001231,-0.003655,0.01387,-0.014504,-0.002182,0,-0.009561,0.027904,-0.006003,0.002425,-0.007721,0.000273,-0.001906,0.004095,0.003801,-0.010583,-0.001714,-0.020295,-0.001673,-0.012942,-0.010259,0.002304,0.000734,0.000902,-0.00265,-0.001376,-0.003639,-0.023058,-0.001775,-0.005944,-0.004132,-0.019179,0.001182,0.002612,-0.002017,-0.007469
20150720,0.018901,0.006435,-0.010289,0.010538,0.002898,0.000722,-0.003671,0.001899,0.030957,-0.014727,-0.003142,-0.009691,-0.000608,0.000518,0.001105,-0.002254,0.010717,-0.003952,0.004379,0.004848,0.004379,0.003152,-0.012555,0.001702,7.8E-05,0.006058,0.000778,-0.00926,0.00306,0.004116,-0.011634,-0.009689,-0.005323,0.005476,0.025677,-0.002563,0.009207,-0.00227,0.012281,0.006554,0.002744,0.011573,-0.000103,-0.003193,0.00117,0.009814,-0.008548,-0.000817,-0.00033,-0.000507,-0.006371,0.000374,-0.002348,0.005278,-0.001044,0.007864,-0.000218,0.009136,0.007627,0.005723,0.009337,0.00745,-0.00398,-0.000102,0.00487,0.00991,-0.003568,0.019634,0.014789,0.002389,0.026242,-0.002237,0.002488,0.007332,9.1E-05,-0.00191,0.002925,0.00101,-0.010696,-0.000156,-0.012703,-0.001676,-0.011014,-0.012291,0.010552,-0.004062,0.000768,-0.002657,0.002297,-0.002435,-0.031925,0.004444,-0.018435,0.007287,-0.024014,0.000462,0.003206,-0.00071,-0.004824
20150721,-0.009995,0.007673,-0.001223,-0.000205,-0.000299,-0.00231,-0.010685,-0.001723,0.004902,-0.001086,-0.009456,0.003623,-0.006814,-0.003951,-0.002208,0.010329,-0.023493,-0.004925,-0.00316,-0.002838,-0.00316,-0.004592,-0.013058,0.004248,-0.003424,-0.002258,-0.000777,0.003968,-0.005593,-0.058596,-0.009016,-0.014594,-0.006778,-0.003905,-0.009354,-0.000818,-0.002979,0.009339,-0.005655,-0.003894,-0.008656,-0.003672,-0.001744,-0.002192,-0.005974,-0.015721,0.021163,-0.011723,-0.00419,-0.003553,-0.001233,-0.003881,-0.07033,0.007469,0.000105,-0.009119,-0.002181,0.005188,-0.00829,-0.026175,-0.000178,0.001128,0.000999,0.003791,-0.00236,-0.011946,-0.006937,-0.009652,0.002795,-0.003276,-0.010185,-0.011432,-0.000689,-0.000966,-0.004365,0.006219,-0.001238,-0.004414,-0.00408,-0.000625,-0.008314,-0.004868,-0.001414,-0.004648,0.001394,-0.003625,-0.00164,-0.001776,-0.002903,0.002267,-0.007699,-0.012684,0.004569,-0.003316,-0.012302,-0.00395,-0.005993,-0.006396,-0.009889
20150722,-0.042294,-0.036802,0.001592,0.000553,-0.001595,0.014182,-0.008194,0.009836,-0.013721,-0.000302,-0.008678,-0.00036,-0.0098,-0.001795,0.020465,-0.004153,-0.011071,0.005774,-0.000557,-0.007399,-0.000557,-0.00704,-0.004004,0.020981,-0.004685,0.000168,0.003579,0.009134,-0.009204,-0.01668,-0.003791,-0.002069,-0.011135,0.002476,-0.000694,-0.000234,0.007656,0.011388,0.001758,0.00336,-0.002247,0.000283,0.002672,-0.00963,0.003658,0.00726,-0.014584,0.010138,0.008274,-0.002887,-0.009136,-0.001925,-0.011294,0.014827,0.010245,-0.006262,0.004591,-0.011536,0.008359,0.009466,0.008719,0.006134,0.011477,-0.007452,-0.005205,0.004264,-0.000338,-0.001772,-0.018515,0.019325,-0.000996,0.006803,0.009935,-0.036577,-0.001461,0.004279,0.009735,0.000507,-0.010242,0.008438,-0.001996,-0.00641,-0.011683,0.015816,-0.04337,-0.005173,0.026088,-0.011566,-0.00766,-0.00261,-0.016035,0.000896,-0.019454,0.005948,-0.019573,-0.001957,0.024518,0.003411,0.00656
20150723,-0.000479,0.012516,-0.007947,-0.012473,0.0002,-0.006279,-0.013894,-0.005297,-0.016488,-0.026914,-0.009921,-0.029305,-0.001608,-0.00563,-0.014634,-0.006096,-0.002153,-0.008885,-0.008636,-0.002867,-0.008636,-0.001467,-0.00035,-0.007789,-0.013101,-0.004441,-0.031473,-0.002698,-0.001032,0.008606,-0.010654,-0.010613,0.017436,-0.003087,-0.003057,-0.001052,-0.002595,0.008914,-0.017754,-0.000913,-0.038028,-0.000567,-0.005022,-0.013988,-0.00026,-0.01629,-0.037545,-0.002458,-0.010317,0.001873,-0.003987,-0.005409,-0.004037,0.005425,-0.012003,-0.00401,-0.006311,-0.056921,-0.007118,0.004399,-0.002293,-0.007466,-0.0148,-0.011519,-0.001268,-0.012362,-0.01161,0.000197,0.024544,0.000879,-0.00406,0.010586,-0.005329,0.018366,-0.005762,-0.003077,-0.000789,-0.025066,-0.006209,-0.006198,-0.0448,-0.007131,-0.032062,0.003855,-0.017078,-0.010171,-0.001313,0.014402,-0.002625,-0.010117,0.003023,0.000597,0.012626,-0.007716,-0.005082,-0.005728,0.004315,-0.005483,-0.007101
20150724,-0.005273,-0.003687,-0.014789,0.097972,-0.010479,-0.010482,-0.019421,-0.007387,0.015821,-0.03216,0.01061,-0.029582,-0.00508,-0.010372,-0.015402,-0.025178,-0.006688,-0.012826,-0.006541,-0.014951,-0.006541,-0.009794,-0.01871,-0.019542,-0.011208,0.000926,-0.004802,-0.008727,-0.011366,-0.012243,0,-0.011648,0.013924,-0.007123,0.042509,-0.00913,-0.000557,-0.036271,0.007041,-0.033577,-0.001137,-0.0346,-0.010197,-0.013322,-0.010286,-0.033118,-0.002266,-0.014031,-0.017531,-0.04105,-0.007005,-0.010498,-0.018094,-0.029566,-0.003875,-0.014858,-0.008322,0.005319,0.002723,-0.023513,0.012907,-0.002758,-0.008513,-0.01415,-0.0214,0.003102,-0.003535,-0.008825,-0.029301,-0.012205,-0.025664,-0.006686,-0.00419,-0.026445,-0.010488,-0.002137,-0.00886,-0.014414,-0.00479,-0.007795,-0.037479,-0.026334,-0.036084,-0.007681,-0.220802,-0.014519,0.001873,-0.00976,-0.010991,-0.010573,-0.015199,-0.000597,-0.011705,-0.006867,-0.00073,-0.010432,-0.00293,0.018028,0.002057
20150727,-0.013896,-0.012843,-0.008506,0.003759,-0.008775,-0.013061,0.007767,-0.003288,-0.028675,0.005934,0.000875,0.005345,-0.003986,-0.005817,-0.012849,-0.016115,-0.004561,-0.002794,-0.003752,0.002335,-0.003752,0.002473,0.010335,-0.012607,-0.008441,-0.00555,-0.01705,-0.004578,-0.007316,-0.004257,-0.012564,-0.000509,-0.00669,-0.005406,-0.012567,0.010396,0.002975,-0.013752,-0.015027,0.043824,-0.004152,0.018508,-0.000624,-0.011748,-0.004605,-0.025462,0.005516,-0.021033,-0.011237,-0.020296,-0.014865,-0.006021,-0.004431,-0.017346,-0.007675,-0.010995,-0.010601,-0.002376,-0.006516,-0.006728,-0.005411,-0.004525,-0.008838,0.003905,0.0609,-0.013291,-0.009613,0.000647,0,-0.00771,-0.00947,-0.005385,-0.005104,-0.02981,-0.006601,0,-0.011151,-0.012912,-0.01946,-0.006285,-0.007396,-0.003688,-0.027644,-0.002084,0.03133,-0.015143,0.005261,-0.015233,-0.007356,-0.009795,-0.026211,0.004478,-0.005664,-0.00844,0.028843,-0.005664,-0.007052,0.006066,0.011928
20150728,0.004969,-0.00022,0.040626,-0.010124,0.007529,0.000588,0.00578,-0.003299,0.011893,0.00118,0.000291,0.002112,0.003251,0.012283,0.011884,0.036572,0.001309,0.010087,0.020719,0.029412,0.020719,0.000247,0.021517,0.007074,0.00373,0.001776,0.021273,0.015654,0.0093,0.006161,0.019995,0.030879,0,0.004704,0.011914,0.000818,0.024096,0.009051,0.008158,0.043494,0.016139,0.027257,0.013432,0.010646,0.023923,0.005599,0.01807,0.005531,0.005951,0.022888,0.01202,0.012453,0.001011,0.021575,0.019496,0.025187,-0.001562,0.045784,0.017036,0.018182,0.002808,0.063265,0,0.050673,0.03829,0.01534,0.014098,0.012228,0.021416,0.01295,0.018557,0.009023,0.00208,0.030245,0.011886,0.01832,0.015573,0.002536,0.013658,0.006641,0.022354,-0.014631,0.031392,0.011337,0.033933,0.001784,0.005794,0.024568,0.012614,0.01205,0.050007,0.016196,0.02175,0.006461,0.030873,0.012131,0.004932,0.003176,0.0057
20150729,-0.003161,0.020953,0.008002,0.005646,0.00717,0.013079,0.00613,0.009756,0.01784,0.006258,0.010486,0.002683,0.004861,0.006879,0.01566,0.009199,0.0146,0.001803,-0.002095,0.011598,-0.002095,0.000986,0.001727,0.009423,0.01042,0.011649,0.001122,0.013323,0.017733,0.006498,0.012984,0,0.006735,0.00437,0.016992,-0.001752,-0.015385,0.016848,0.016499,-0.007352,0.00225,-0.006458,0.009041,0.022472,0.005292,0.003557,0.001109,0.01643,0.002909,0.023348,0.026283,0.006696,0.003941,-0.024221,0.003741,0.01286,0.00626,0.019768,0.016213,-0.006886,0.006475,0.004038,0.001019,0.009506,-0.004448,-0.001733,0.003988,0.022197,-0.002396,0.007474,0.009387,-0.001341,0.005742,0.001246,0.006844,0.007009,0.012779,0.007855,0.029263,0.013823,0.01672,-0.007871,0.012634,0.013864,-0.020598,0.008906,0.004846,0.013321,0.003581,0.016883,0.011581,0.007896,0.012164,0.004178,0.012737,0.007087,0.002356,0.00059,0.004804
20150730,-0.005041,0.012746,-0.001564,0.014669,0.001103,0.001451,-0.005331,0.003278,-0.018352,0.001044,0.003171,0.004732,-0.040065,0.000237,-0.001652,-0.002359,0.002362,-0.000969,0.001983,-0.000839,0.001983,-0.000739,-0.003447,-0.000679,-0.04149,0.001585,-0.001921,0.000773,-0.000342,-0.000807,-0.003518,-0.0079,-0.003521,0.001036,0.004868,-0.000702,-0.003676,-0.004411,0.017368,0.001283,0.000792,-0.008619,0.009775,-0.000859,0.005136,-0.006627,0.01963,-0.00784,0.00174,0.018927,-0.00394,0.00033,0.013788,-0.001968,-0.000414,-0.001516,0.001111,-0.008424,-0.004495,-0.006464,0.009564,0.009581,0.000254,0.005055,-0.026983,0.019582,0.003745,-0.008071,0.005605,0.00205,0.002157,0.00291,-0.00055,-0.007233,0.000827,0.050348,0.000783,0.005548,0.003886,-0.000155,-0.000211,0.002344,-0.01569,0.001746,0.011681,-0.003207,0.005556,0.00745,-0.000776,-0.006816,0.010291,-0.013202,0.002504,0.001218,-0.016995,0.000155,-0.00568,-0.00177,0.002868
20150731,-0.008744,-0.00384,-0.045778,-0.001136,0.003706,-0.007387,-0.000766,-0.004815,-0.012604,-0.011034,-0.001724,-0.010624,-0.008916,-0.001518,-0.013789,-0.048909,0.002571,-0.002494,-0.00077,0.009236,-0.00077,0.012821,0.001384,-0.007133,-0.002919,-0.00025,0.000802,0.004894,0.007519,0.006399,0.007314,0.006968,0.00424,-0.002898,-0.013616,0.00164,0.003321,-0.008381,-0.010263,0.02854,-0.001518,-0.002138,0.006958,0.00275,0.001405,0.018306,-0.000311,0.008111,-0.01028,-0.000339,-0.000989,-0.001415,-0.00417,-0.004777,0.000932,-0.003131,0.003329,-0.001126,-0.004162,-0.000355,-0.002239,0.005155,-0.011705,0.009467,0.006933,-0.011173,-0.004523,0.003051,-0.005175,0.004383,0.017601,0.00067,0,-0.019663,-0.00101,-0.003093,0.001826,-0.000788,0.000611,-0.006354,-0.007592,0.003058,-0.033224,0.007261,0.005615,-0.007173,0.001658,0.003045,0.005901,-0.01918,-0.017189,0,-0.003496,-0.004966,-0.020401,-0.001707,-0.001576,0.005802,0.002955
20150803,-0.023578,0.002355,-0.014518,-0.002089,-0.001896,0,-0.008812,0.000691,0.001383,0.008951,-0.002303,0.010981,-0.003911,-0.003373,-0.006152,-0.03255,0.003847,0.002779,-0.002336,0.002496,-0.002336,0.011198,0.003454,-0.000342,0.005019,0.009333,0.012818,-0.001196,0.001526,-0.020248,-0.005759,-0.004201,-0.002111,0.011417,0.005707,0.00152,0.005149,-0.008935,0.000411,-0.005663,-0.008061,-0.003999,-0.004406,-0.009597,-0.004975,-0.00457,0.000621,-0.003329,-0.001853,0.014763,-0.010888,-0.0034,-0.008872,0.001676,-0.007451,-0.003332,-0.002875,-0.011477,0.003112,-0.004378,0.004488,0.015503,-0.00206,0.00381,0.011385,0.007802,-0.002953,0.003332,0.002201,0.00097,-0.002485,0.015614,0.001514,0.005274,-0.003583,0.007977,-0.003385,-0.001052,-0.014457,0.000468,-0.01275,-0.008429,-0.012515,-0.006488,0.017567,-0.004817,0.018112,0.002602,-0.002624,-0.000179,-0.009716,0.005881,0.017043,-0.003667,-0.036004,-0.00311,-0.003748,0.006249,0.023859
20150804,-0.032084,0.015595,-0.011401,-0.00585,-0.002199,-0.001021,0.00116,-0.001554,-0.00085,-0.003105,-0.002308,-0.005175,-0.006414,-0.001954,0.001688,-0.004556,-0.006387,0.00097,0.003044,-0.001107,0.003044,0.007463,0.002754,0.000513,-0.004328,0.004706,-0.007435,0.005475,-0.005927,-0.006994,-0.001259,-0.000414,-0.011636,0.003694,-0.006599,0.001985,0.004757,0.002315,-0.001437,-0.004499,0.001865,0.003155,-0.002816,0.004326,-0.002949,-0.007652,-0.01521,-0.001044,0.002345,-0.006104,0.003002,-0.002085,-0.003923,-0.002966,-0.002502,-0.000764,0.003106,-0.007774,-0.02535,-0.00107,0.008764,0.00815,0.004128,-0.001071,-0.011704,0.022369,-0.001481,0.008374,-0.004991,0.002035,0.035075,-0.002196,-0.004673,-0.018521,-0.00166,0.002418,0.008186,-0.003422,-0.004545,-0.028215,0.00495,-0.011756,0.003219,0.00653,0.018497,-0.006752,-0.001988,-0.015571,0.000774,0.003589,0.003925,0.000438,0.003943,0.001022,0.006957,-0.001976,0.000198,0.000849,-0.010862
20150805,0.006629,0.000841,0,0.009607,0.007214,0.003944,0.007722,-0.00294,0.025303,0.023091,-0.000289,0.018162,-0.001844,0.003295,0.003933,-0.013848,-0.000643,0.017439,0.005747,-0.008031,0.005747,0.006452,-0.000343,0.004618,0.017805,-0.091708,-0.046701,0.003999,0.006814,0.001903,-0.000504,0.025488,0.008562,0.014109,-0.003853,0.000699,0.010015,0.002796,0.009969,0.009382,0.004056,0.005004,0.006657,0.008442,0.011573,0.003393,0.006777,0.009823,0.002583,-0.001767,0.006236,0.003751,-0.001616,0.012511,0.010557,0.01061,0.004644,-0.006791,0.011277,0.00809,0.005281,0.00148,0.002056,0.002923,0.017039,-0.015405,-0.089561,-0.000477,0.020365,0.010443,0.052352,0.004843,0.014154,0.010367,0.003325,0.015132,0.008465,-0.001717,0.004566,0.009945,0.009424,-0.001281,-0.015039,0.008362,0.015225,0.006768,0.006886,0.000879,0.005258,-0.007509,-0.00847,0.009204,0.010309,0.00674,-0.059636,0.00349,-0.000594,0.000796,-0.005444
20150806,-0.00234,-0.020177,0.011922,-0.014059,-0.014425,-0.006984,-0.002682,-0.002082,-0.013687,-0.001709,-0.009546,-0.004664,-0.000396,-0.008188,-0.003358,0.013805,-0.000214,-0.009795,0.002086,-0.018146,0.002086,-0.004748,-0.003777,-0.010896,0.001068,-0.017914,-0.017556,-0.012203,-0.011337,-0.010006,-0.008073,-0.015171,-0.002122,-0.000403,-0.018672,-0.001514,0.001803,0.013212,-0.011295,-0.038427,-0.011589,-0.015078,-0.004509,0.004784,-0.016016,-0.023363,-0.016281,-0.007796,-0.002965,-0.028316,-0.001983,-0.008042,0.001113,-0.035187,-0.030513,0.000567,-0.004843,-0.013359,-0.027698,-0.023959,-0.030164,-0.010118,-0.001795,-0.004954,-0.051004,-0.006895,-0.008145,-0.000812,-0.011897,-0.013397,0.000437,0.006353,-0.003063,-0.011864,-0.008193,0.011234,-0.013961,-0.007805,-0.011777,0.000953,-0.011246,-0.001832,0.023616,-0.009008,-0.056081,-0.00484,-0.005159,0.00439,-0.004154,0,0.020896,-0.006225,-0.006317,-0.000406,0.00232,-0.007631,-0.00317,0.006359,-0.001982
20150807,0.003387,0.002574,-0.016135,-0.012919,-0.002221,-0.00293,-0.00922,-0.001043,-0.008621,-0.011483,-0.000876,-0.008595,-0.003433,-0.00192,-0.003369,-0.016903,-0.00579,-0.021157,0.001395,0.000569,0.001395,-0.003578,-0.004481,-0.00327,-0.010419,0.00737,0.001021,0.003174,-0.007873,-0.007677,0.006104,-0.001803,-0.002127,-0.000504,0.008562,-0.007813,-0.00144,-0.016031,0.006278,0.015619,-0.002479,-0.008954,-0.004328,-0.011563,0.000904,-0.002046,0.002864,-0.009734,-0.008045,-0.007459,-0.008445,-0.002432,-0.006971,0.004295,-0.004801,-0.003119,-0.002212,-0.013859,-0.003515,-0.0052,-0.000524,-0.010451,-0.00899,-0.002831,0.004946,-0.018158,0.012381,-0.000812,0.001393,0.006208,-0.025485,0.002394,-0.008058,-0.005841,-0.002877,-0.014954,-0.005299,0.062933,-0.005227,0.005871,-0.023605,-0.019093,-0.02864,0.003174,-0.024005,-0.003663,-0.000718,-0.019231,-0.001854,-0.010629,-0.050463,-0.002331,0.123716,-0.00751,0.019676,-0.002615,-0.004173,0.009426,0.01182
20150810,0.036357,0.012623,0.02499,0.002641,0.009509,0.012344,0.017449,0.008178,-0.001591,-0.002471,0.016662,-0.001881,0.011924,0.012599,0.016338,0.025552,0.018766,0.003228,-0.000755,0.004831,-0.000755,-0.002155,0.026316,0.014333,0.011026,0.015089,0.010711,0.00573,0.00759,0.010508,0.008342,0.005418,0.015631,-0.000101,0.002291,0.009167,0.003965,0.026626,0.003171,-0.009924,0.015784,0.008598,0.004751,0.023224,0.001807,0.00757,0.002063,0.024154,0.012436,0.0187,0.026052,0.012669,0.012819,0.020451,0.007183,0.017447,0.020173,0.010595,0.008168,0.015072,-0.016259,0.001161,0.01296,0.01263,0.002679,0.005276,0.025334,0.008083,0.034976,0.014074,0.004858,0.009989,0.006815,0.038596,0.012473,0.006506,0.007423,0.019318,0.018915,0.009465,0.025055,0.017967,0.027846,0.000575,0.019223,0.01127,0.002276,0.012032,0.012227,0.02622,0.034029,0.00365,0.034813,0.021063,0.04616,0.012692,0.010976,-0.013198,-0.004393
